Date	RX Average	RX Peak	TX Average	TX Peak	RX90	TX90
2014/04/29 19:00 	370087778 	1325051152 	183249224 	990503013 	883153100 	542882644
2014/04/30 19:00 	754411459 	1809261089 	176481924 	1274803165 	1316358826 	489634884
2014/05/01 19:00 	726104495 	1468146994 	186235723 	1060635272 	1202980727 	635514743
2014/05/02 19:00 	70081593 	673657957 	101961194 	722005503 	102586538 	400620100
2014/05/03 19:00 	135042066 	742880016 	22642607 	62361326 	246325076 	34419302
2014/05/04 19:00 	303275864 	1227586662 	127900658 	1233180705 	664327543 	499652812
2014/05/05 19:00 	539152683 	1463061572 	237497308 	1093305957 	1005468022 	673653861
2014/05/06 19:00 	724093332 	1828350156 	111155806 	900394836 	1180814437 	372161910
2014/05/07 19:00 	324720672 	1386552046 	167879953 	1044736101 	718827451 	510709656
2014/05/08 19:00 	266201713 	1074489070 	221585030 	981811404 	607327947 	656645836
2014/05/09 19:00 	75424171 	753031713 	88094543 	743606066 	103845614 	337667174
2014/05/10 19:00 	147870933 	1067704592 	83222072 	444029849 	310876808 	219705241
2014/05/11 19:00 	285398464 	934681770 	357278402 	851757533 	628063914 	715725072
2014/05/12 19:00 	303248884 	1072633275 	246375918 	1001353386 	680690175 	729580714
2014/05/13 19:00 	549104467 	1243069985 	74688520 	776269106 	976521454 	128944434
2014/05/14 19:00 	777360037 	1574536020 	167143954 	1028075519 	1210948163 	504294229
2014/05/15 19:00 	290939818 	1557016131 	189831859 	924868129 	618828629 	685136554
2014/05/16 19:00 	72557212 	641027925 	84523736 	877029000 	104534697 	347202217
2014/05/17 19:00 	131792943 	867745279 	48900530 	731247649 	285645755 	98118177
2014/05/18 19:00 	274153244 	1083780743 	102437969 	915601476 	625728477 	356544580
2014/05/19 19:00 	282737117 	1220183756 	105009889 	783393757 	629996543 	329762098
2014/05/20 19:00 	339856025 	1336824489 	177688147 	1018939220 	812808361 	661415218
2014/05/21 19:00 	310501837 	1064446702 	100514630 	990383308 	715888196 	186395442
2014/05/22 19:00 	270923576 	1015733042 	57982125 	612897791 	561433531 	130542898
2014/05/23 19:00 	183996587 	819093025 	20956910 	98178662 	541968827 	42012467
2014/05/24 19:00 	181697261 	872563301 	24673027 	107125794 	312149742 	65766536
2014/05/25 19:00 	125754176 	519017027 	17460322 	175927637 	175870702 	30161202
2014/05/26 19:00 	309936004 	1002670113 	59732224 	459744426 	684924586 	146408106
2014/05/27 19:00 	352711366 	967870326 	73655417 	727825953 	698357281 	179982677
2014/05/28 19:00 	298108504 	912462711 	129319556 	806162362 	652145049 	262062420
2014/05/29 19:00 	373252479 	939651890 	185550491 	926165230 	785954952 	777502344
2014/05/30 19:00 	276317356 	795726028 	156724024 	900298307 	335040374 	734217351
